andel_kryss_valkrets,grund,id,kommun,mandat,namn,nummer,parti,partiprocent,partiröster,stol,summa_kryss_valkrets,summa_röster_valkrets,valkrets,ålder
"34,90",,101190,Trollhättan,12,Lillewi Forsberg,6,S,39.67,7049,ersättare,6201,17770,Trollhättan Södra,56
"34,90",,101191,Trollhättan,12,Moez Dharsani,7,S,39.67,7049,ersättare,6201,17770,Trollhättan Södra,26
"34,90",,101192,Trollhättan,12,Agnetha Andersson,8,S,39.67,7049,ersättare,6201,17770,Trollhättan Södra,57
"34,90",,101193,Trollhättan,12,Anders Rapp,9,S,39.67,7049,ersättare,6201,17770,Trollhättan Södra,51
"34,90",,101194,Trollhättan,12,Malin Stål,10,S,39.67,7049,ersättare,6201,17770,Trollhättan Södra,20
"34,90",,101195,Trollhättan,12,Peter Andersson,11,S,39.67,7049,ersättare,6201,17770,Trollhättan Södra,56
"34,90",,101196,Trollhättan,12,Sabina Dharsani,12,S,39.67,7049,ersättare,6201,17770,Trollhättan Södra,20
"34,90",P,234433,Trollhättan,2,Fahimeh Nordborg,1,V,7.21,1282,vald,6201,17770,Trollhättan Södra,60
"34,90",P,235210,Trollhättan,2,Salima Daidan,2,V,7.21,1282,vald,6201,17770,Trollhättan Södra,63
"34,90",,234427,Trollhättan,2,Tobias Sandberg,1,V,7.21,1282,ersättare,6201,17770,Trollhättan Södra,29
"34,90",,313309,Trollhättan,2,Tobias Hval,2,V,7.21,1282,ersättare,6201,17770,Trollhättan Södra,39
"34,90",P,77490,Trollhättan,1,Ikram Mahamood,1,MP,3.45,613,vald,6201,17770,Trollhättan Södra,37
"34,90",,77488,Trollhättan,1,Camilla Andersson,1,MP,3.45,613,ersättare,6201,17770,Trollhättan Södra,50
"34,90",,77489,Trollhättan,1,Leon Viking,2,MP,3.45,613,ersättare,6201,17770,Trollhättan Södra,18
"34,90",P,68438,Trollhättan,4,Lasse Henriksen,1,SD,14.72,2616,vald,6201,17770,Trollhättan Södra,61
"34,90",P,68442,Trollhättan,4,Mari Bergh,2,SD,14.72,2616,vald,6201,17770,Trollhättan Södra,64
"34,90",J,68439,Trollhättan,4,Sonny Larsson,3,SD,14.72,2616,vald,6201,17770,Trollhättan Södra,72
"34,90",J,68440,Trollhättan,4,Thor Sjöberg,4,SD,14.72,2616,vald,6201,17770,Trollhättan Södra,52
"34,90",,68446,Trollhättan,4,Jarno Vallius,1,SD,14.72,2616,ersättare,6201,17770,Trollhättan Södra,44
"34,90",,68447,Trollhättan,4,Paul Öhman,2,SD,14.72,2616,ersättare,6201,17770,Trollhättan Södra,70
"34,90",,68448,Trollhättan,4,Leo Stridh,3,SD,14.72,2616,ersättare,6201,17770,Trollhättan Södra,77
"34,90",,68449,Trollhättan,4,Magnus Martinsson,4,SD,14.72,2616,ersättare,6201,17770,Trollhättan Södra,46
"36,69",P,46240,Tingsryd,6,Patrik Andersson,1,M,13.84,1117,vald,2961,8070,Tingsryd,43
"36,69",J,45935,Tingsryd,6,Patrick Ståhlgren,2,M,13.84,1117,vald,2961,8070,Tingsryd,60
"36,69",J,46040,Tingsryd,6,Marie Fransson,3,M,13.84,1117,vald,2961,8070,Tingsryd,61
"36,69",J,46243,Tingsryd,6,Christian Ward,4,M,13.84,1117,vald,2961,8070,Tingsryd,38
"36,69",J,46244,Tingsryd,6,Marina Thyborn,5,M,13.84,1117,vald,2961,8070,Tingsryd,53
"36,69",J,46245,Tingsryd,6,Donny Magnusson,6,M,13.84,1117,vald,2961,8070,Tingsryd,43
"36,69",,46246,Tingsryd,6,Karin Olsson,1,M,13.84,1117,ersättare,2961,8070,Tingsryd,65
"36,69",,46247,Tingsryd,6,Mikael Håkansson,2,M,13.84,1117,ersättare,2961,8070,Tingsryd,57
"36,69",,46248,Tingsryd,6,Tommy Fransson,3,M,13.84,1117,ersättare,2961,8070,Tingsryd,63
"36,69",P,159279,Tingsryd,9,Anna Johansson,1,C,21.36,1724,vald,2961,8070,Tingsryd,46
"36,69",P,183254,Tingsryd,9,Cecilia Cato,2,C,21.36,1724,vald,2961,8070,Tingsryd,43
"36,69",J,183277,Tingsryd,9,Lennart Fohlin,3,C,21.36,1724,vald,2961,8070,Tingsryd,64
"36,69",J,185631,Tingsryd,9,Eva Hagelberg,4,C,21.36,1724,vald,2961,8070,Tingsryd,58
"36,69",J,159281,Tingsryd,9,Johan Karlson,5,C,21.36,1724,vald,2961,8070,Tingsryd,41
"36,69",J,183268,Tingsryd,9,Mikael Andersson,6,C,21.36,1724,vald,2961,8070,Tingsryd,52
"36,69",J,183255,Tingsryd,9,Marie-Louise Hilmersson,7,C,21.36,1724,vald,2961,8070,Tingsryd,73
"36,69",J,183243,Tingsryd,9,Britt-Louise Berndtsson,8,C,21.36,1724,vald,2961,8070,Tingsryd,64
"36,69",J,159286,Tingsryd,9,Björn Elmqvist,9,C,21.36,1724,vald,2961,8070,Tingsryd,51
"36,69",,185637,Tingsryd,9,Mats Wembo,1,C,21.36,1724,ersättare,2961,8070,Tingsryd,59
"36,69",,185638,Tingsryd,9,Maria Petersén,2,C,21.36,1724,ersättare,2961,8070,Tingsryd,41
"36,69",,185642,Tingsryd,9,Ann-Christin Johansson,3,C,21.36,1724,ersättare,2961,8070,Tingsryd,71
"36,69",,185640,Tingsryd,9,Karl-Gustav Sjökvist,4,C,21.36,1724,ersättare,2961,8070,Tingsryd,73
"36,69",,185641,Tingsryd,9,Lennart Karlsson,5,C,21.36,1724,ersättare,2961,8070,Tingsryd,69
"36,69",P,363239,Tingsryd,3,Anders Gustavsson,1,KD,7.53,608,vald,2961,8070,Tingsryd,52
"36,69",P,360265,Tingsryd,3,Stefan De Goede,2,KD,7.53,608,vald,2961,8070,Tingsryd,19
"36,69",J,363238,Tingsryd,3,Jan Popovski,3,KD,7.53,608,vald,2961,8070,Tingsryd,59
"36,69",,360267,Tingsryd,3,Anette Weidenmark,1,KD,7.53,608,ersättare,2961,8070,Tingsryd,56
"36,69",,387723,Tingsryd,3,Alexander Nolin,2,KD,7.53,608,ersättare,2961,8070,Tingsryd,32
"36,69",P,231396,Tingsryd,13,Mikael Jeansson,1,S,30.19,2436,vald,2961,8070,Tingsryd,55
"36,69",P,231398,Tingsryd,13,Magnus Carlberg,2,S,30.19,2436,vald,2961,8070,Tingsryd,30
"36,69",J,231397,Tingsryd,13,Christel Blondin,3,S,30.19,2436,vald,2961,8070,Tingsryd,54
"36,69",J,231399,Tingsryd,13,Gunilla Svensson,4,S,30.19,2436,vald,2961,8070,Tingsryd,74
"36,69",J,231400,Tingsryd,13,Tomas Blomster,5,S,30.19,2436,vald,2961,8070,Tingsryd,65
"36,69",J,231401,Tingsryd,13,Håkan Karlsson,6,S,30.19,2436,vald,2961,8070,Tingsryd,46
"36,69",J,231402,Tingsryd,13,Gunilla Gustafsson,7,S,30.19,2436,vald,2961,8070,Tingsryd,58
"36,69",J,231403,Tingsryd,13,Åke Gummesson,8,S,30.19,2436,vald,2961,8070,Tingsryd,57
"36,69",J,231404,Tingsryd,13,Johan Johansson,9,S,30.19,2436,vald,2961,8070,Tingsryd,54
"36,69",J,231405,Tingsryd,13,Evelina Jeansson,10,S,30.19,2436,vald,2961,8070,Tingsryd,22
"36,69",J,231406,Tingsryd,13,Jan Preben Olsen,11,S,30.19,2436,vald,2961,8070,Tingsryd,64
"36,69",J,231407,Tingsryd,13,Ingrid Johansson,12,S,30.19,2436,vald,2961,8070,Tingsryd,68
"36,69",J,231408,Tingsryd,13,Christoffer Svensson,13,S,30.19,2436,vald,2961,8070,Tingsryd,34
"36,69",,231410,Tingsryd,13,Lasse Heimlander,1,S,30.19,2436,ersättare,2961,8070,Tingsryd,51
"36,69",,231411,Tingsryd,13,Barbro Svensson,2,S,30.19,2436,ersättare,2961,8070,Tingsryd,73
"36,69",,231412,Tingsryd,13,Anders Nilsson,3,S,30.19,2436,ersättare,2961,8070,Tingsryd,54
"36,69",,231413,Tingsryd,13,Jimmy Blondin,4,S,30.19,2436,ersättare,2961,8070,Tingsryd,59
"36,69",,231414,Tingsryd,13,Jan-Åke Cesar,5,S,30.19,2436,ersättare,2961,8070,Tingsryd,72
"36,69",,231415,Tingsryd,13,Maj Ivarsson,6,S,30.19,2436,ersättare,2961,8070,Tingsryd,92
"36,69",,231416,Tingsryd,13,Nicklas Johansson,7,S,30.19,2436,ersättare,2961,8070,Tingsryd,52
"36,69",P,247237,Tingsryd,2,Kristina Brovall,1,V,4.83,390,vald,2961,8070,Tingsryd,40
"36,69",J,247238,Tingsryd,2,Göran Mård,2,V,4.83,390,vald,2961,8070,Tingsryd,72
"36,69",,247239,Tingsryd,2,Fatemeh Ahmadi,1,V,4.83,390,ersättare,2961,8070,Tingsryd,41
"36,69",,247240,Tingsryd,2,Joakim Olsson,2,V,4.83,390,ersättare,2961,8070,Tingsryd,38
"36,69",P,46525,Tingsryd,6,Ann-Louise Viking,1,SD,15.5,1251,vald,2961,8070,Tingsryd,47
"36,69",J,46526,Tingsryd,6,Roger Rydberg,2,SD,15.5,1251,vald,2961,8070,Tingsryd,51
"36,69",J,46527,Tingsryd,6,Janita Ingegerd Karlsson,3,SD,15.5,1251,vald,2961,8070,Tingsryd,74
"36,69",J,46528,Tingsryd,6,Allan Johansson,4,SD,15.5,1251,vald,2961,8070,Tingsryd,59
"36,69",J,46530,Tingsryd,6,Jim Viking,5,SD,15.5,1251,vald,2961,8070,Tingsryd,43
"36,69",J,46531,Tingsryd,6,Martin Nord,6,SD,15.5,1251,vald,2961,8070,Tingsryd,42
"36,69",,46532,Tingsryd,6,Alf Augustsson,1,SD,15.5,1251,ersättare,2961,8070,Tingsryd,67
"36,69",,46533,Tingsryd,6,Ted Strand,2,SD,15.5,1251,ersättare,2961,8070,Tingsryd,54
"36,69",,46534,Tingsryd,6,Ronny Norén,3,SD,15.5,1251,ersättare,2961,8070,Tingsryd,48
"36,69",P,385704,Tingsryd,2,Martin Uleskog,1,TIA,4.45,359,vald,2961,8070,Tingsryd,37
"36,69",J,385701,Tingsryd,2,Björn Hvornum,2,TIA,4.45,359,vald,2961,8070,Tingsryd,51
"36,69",,385702,Tingsryd,2,Raine Olsson,1,TIA,4.45,359,ersättare,2961,8070,Tingsryd,44
"36,69",,385703,Tingsryd,2,Stina Steinvall,2,TIA,4.45,359,ersättare,2961,8070,Tingsryd,54
"33,36",P,35835,Rättvik,6,Fredrik Ollén,1,M,15.22,1158,vald,2538,7609,Rättvik,43
"33,36",P,42137,Rättvik,6,Henrieta Vedberg,2,M,15.22,1158,vald,2538,7609,Rättvik,56
"33,36",J,42138,Rättvik,6,Per Segerstéen,3,M,15.22,1158,vald,2538,7609,Rättvik,55
"33,36",J,42139,Rättvik,6,Annelie Steger Engholm,4,M,15.22,1158,vald,2538,7609,Rättvik,44
"33,36",J,42140,Rättvik,6,Markus Gavatin,5,M,15.22,1158,vald,2538,7609,Rättvik,53
"33,36",J,36201,Rättvik,6,Erik Johansson,6,M,15.22,1158,vald,2538,7609,Rättvik,43
"33,36",,42142,Rättvik,6,Agnetha Wallander,1,M,15.22,1158,ersättare,2538,7609,Rättvik,70
"33,36",,42143,Rättvik,6,Thomas Wärnhem,2,M,15.22,1158,ersättare,2538,7609,Rättvik,63
"33,36",,42144,Rättvik,6,Anders Hansson,3,M,15.22,1158,ersättare,2538,7609,Rättvik,47
"33,36",P,33535,Rättvik,13,Annette Riesbeck,1,C,33.0,2511,vald,2538,7609,Rättvik,53
"33,36",J,38937,Rättvik,13,Joanna Stridh,2,C,33.0,2511,vald,2538,7609,Rättvik,45
"33,36",J,38913,Rättvik,13,Jonny Jones,3,C,33.0,2511,vald,2538,7609,Rättvik,53
"33,36",J,212863,Rättvik,13,Rune Daniels,4,C,33.0,2511,vald,2538,7609,Rättvik,70
"33,36",J,212864,Rättvik,13,Ulrica Momqvist,5,C,33.0,2511,vald,2538,7609,Rättvik,44
"33,36",J,212865,Rättvik,13,Hans Furn,6,C,33.0,2511,vald,2538,7609,Rättvik,69
"33,36",J,212866,Rättvik,13,Anders Ehrling,7,C,33.0,2511,vald,2538,7609,Rättvik,63
"33,36",J,212867,Rättvik,13,Camilla Ollas Hampus,8,C,33.0,2511,vald,2538,7609,Rättvik,38
"33,36",J,212868,Rättvik,13,Olaspers Arne Eriksson,9,C,33.0,2511,vald,2538,7609,Rättvik,47
"33,36",J,212869,Rättvik,13,Anna-Maja Roos,10,C,33.0,2511,vald,2538,7609,Rättvik,71
"33,36",J,212870,Rättvik,13,Conny Hermansson,11,C,33.0,2511,vald,2538,7609,Rättvik,69
"33,36",J,212871,Rättvik,13,Marie Henriks Backlund,12,C,33.0,2511,vald,2538,7609,Rättvik,53
"33,36",J,212872,Rättvik,13,Jessica Junell,13,C,33.0,2511,vald,2538,7609,Rättvik,37
"33,36",,212873,Rättvik,13,Sverker Ericsson,1,C,33.0,2511,ersättare,2538,7609,Rättvik,42
"33,36",,212874,Rättvik,13,Lotta Daniels,2,C,33.0,2511,ersättare,2538,7609,Rättvik,28
"33,36",,212875,Rättvik,13,Anders Åkerlund,3,C,33.0,2511,ersättare,2538,7609,Rättvik,78
"33,36",,212876,Rättvik,13,Jonas Björ,4,C,33.0,2511,ersättare,2538,7609,Rättvik,53
"33,36",,212877,Rättvik,13,Kristin Junell,5,C,33.0,2511,ersättare,2538,7609,Rättvik,32
"33,36",,212878,Rättvik,13,Lars Åkesson,6,C,33.0,2511,ersättare,2538,7609,Rättvik,49
"33,36",,212879,Rättvik,13,Jan-Erik Westlund,7,C,33.0,2511,ersättare,2538,7609,Rättvik,54
"33,36",P,488157,Rättvik,2,Per Mårthans,1,KD,4.3,327,vald,2538,7609,Rättvik,64
"33,36",J,9161,Rättvik,2,Lena Johansson,2,KD,4.3,327,vald,2538,7609,Rättvik,57
"33,36",,141533,Rättvik,2,Katharina Lindberg-Hemmilä,1,KD,4.3,327,ersättare,2538,7609,Rättvik,56
"33,36",,480308,Rättvik,2,Rebecka Ruuth,2,KD,4.3,327,ersättare,2538,7609,Rättvik,40
"33,36",P,241273,Rättvik,10,Jan Dahlqvist,1,S,25.51,1941,vald,2538,7609,Rättvik,57
"33,36",P,241275,Rättvik,10,Lars-Erik Kalles,2,S,25.51,1941,vald,2538,7609,Rättvik,76
"33,36",J,241274,Rättvik,10,Anki Dåderman,3,S,25.51,1941,vald,2538,7609,Rättvik,71
"33,36",J,241276,Rättvik,10,Britt-Marie Essell,4,S,25.51,1941,vald,2538,7609,Rättvik,68
"33,36",J,241277,Rättvik,10,Lars-Erik Jonsén,5,S,25.51,1941,vald,2538,7609,Rättvik,74
"33,36",J,241278,Rättvik,10,Mari Bergfeldt,6,S,25.51,1941,vald,2538,7609,Rättvik,66
"33,36",J,241279,Rättvik,10,Lars-Erik Liss,7,S,25.51,1941,vald,2538,7609,Rättvik,73
"33,36",J,241280,Rättvik,10,Erja Eloranta,8,S,25.51,1941,vald,2538,7609,Rättvik,53
"33,36",J,241281,Rättvik,10,Kjell Wikström,9,S,25.51,1941,vald,2538,7609,Rättvik,68
"33,36",J,241282,Rättvik,10,Inger Eriksson,10,S,25.51,1941,vald,2538,7609,Rättvik,54
"33,36",,241283,Rättvik,10,Peter Rousu,1,S,25.51,1941,ersättare,2538,7609,Rättvik,48
"33,36",,241284,Rättvik,10,Daniel Nyström,2,S,25.51,1941,ersättare,2538,7609,Rättvik,41
"33,36",,241285,Rättvik,10,Evi Angantyr,3,S,25.51,1941,ersättare,2538,7609,Rättvik,71
"33,36",,241286,Rättvik,10,Christer Karlsson,4,S,25.51,1941,ersättare,2538,7609,Rättvik,70
"33,36",,241287,Rättvik,10,Lotta Grop Hed,5,S,25.51,1941,ersättare,2538,7609,Rättvik,39
"33,36",J,82325,Rättvik,2,Ylva Alm,1,V,3.94,300,vald,2538,7609,Rättvik,41
"33,36",J,64084,Rättvik,2,Katrin Lohed Söderman,2,V,3.94,300,vald,2538,7609,Rättvik,66
"33,36",,82326,Rättvik,2,Gabriella Dalgärde,1,V,3.94,300,ersättare,2538,7609,Rättvik,30
"33,36",,82329,Rättvik,2,Conny Hansson,2,V,3.94,300,ersättare,2538,7609,Rättvik,57
"33,36",P,36051,Rättvik,6,Inge Östlund,1,SD,15.06,1146,vald,2538,7609,Rättvik,60
"33,36",J,217300,Rättvik,6,Roger Hansers,2,SD,15.06,1146,vald,2538,7609,Rättvik,51
"33,36",J,217307,Rättvik,6,Felicia Hafström,3,SD,15.06,1146,vald,2538,7609,Rättvik,24
"33,36",J,511239,Rättvik,6,Lennart Nilsson,5,SD,15.06,1146,vald,2538,7609,Rättvik,61
"33,36",,217303,Rättvik,6,Alexander Karelius,1,SD,15.06,1146,ersättare,2538,7609,Rättvik,29
"33,36",,507052,Rättvik,6,Oskar Nordlund,2,SD,15.06,1146,ersättare,2538,7609,Rättvik,23
"33,36",J,217301,Rättvik,6,Elisabeth Nilsson,4,SD,15.06,1146,vald,2538,7609,Rättvik,69
"33,36",J,217305,Rättvik,6,Per Erik Ollas,6,SD,15.06,1146,vald,2538,7609,Rättvik,74
"33,36",,217303,Rättvik,6,Alexander Karelius,1,SD,15.06,1146,ersättare,2538,7609,Rättvik,29
"33,36",,217306,Rättvik,6,Jan Markusson,2,SD,15.06,1146,ersättare,2538,7609,Rättvik,55
"29,95",P,255627,Götene,5,Charlotte Bertilsson,1,M,13.5,1191,vald,2642,8821,Götene,48
"29,95",J,254010,Götene,5,Niina Stenander,2,M,13.5,1191,vald,2642,8821,Götene,42
"29,95",J,255629,Götene,5,Rinor Xhemshiti,3,M,13.5,1191,vald,2642,8821,Götene,35
"29,95",J,255630,Götene,5,Morgan Öhman,4,M,13.5,1191,vald,2642,8821,Götene,69
"29,95",J,255631,Götene,5,Lars Waldefeldt,5,M,13.5,1191,vald,2642,8821,Götene,75
"29,95",,255632,Götene,5,Jan Fahlgren,1,M,13.5,1191,ersättare,2642,8821,Götene,69
"29,95",,255634,Götene,5,Anders Wretman,2,M,13.5,1191,ersättare,2642,8821,Götene,56
"29,95",,255636,Götene,5,Carolina Wretman,3,M,13.5,1191,ersättare,2642,8821,Götene,19
"29,95",P,3210,Götene,6,Susanne Andersson,1,C,15.27,1347,vald,2642,8821,Götene,59
"29,95",J,3216,Götene,6,Anna Dalström,2,C,15.27,1347,vald,2642,8821,Götene,47
"29,95",J,3272,Götene,6,Kjell Gustafsson,3,C,15.27,1347,vald,2642,8821,Götene,69
"29,95",J,13015,Götene,6,Christina Friberg,4,C,15.27,1347,vald,2642,8821,Götene,47
"29,95",J,13016,Götene,6,Johnny Johansson,5,C,15.27,1347,vald,2642,8821,Götene,65
"29,95",J,3231,Götene,6,Pernilla Frick,6,C,15.27,1347,vald,2642,8821,Götene,43
"29,95",,13018,Götene,6,Susanna Lundgren,1,C,15.27,1347,ersättare,2642,8821,Götene,47
"29,95",,13019,Götene,6,Olof Janson,2,C,15.27,1347,ersättare,2642,8821,Götene,72
"29,95",,13020,Götene,6,Carola Kjellén,3,C,15.27,1347,ersättare,2642,8821,Götene,39
"29,95",J,17977,Götene,2,Andreas Wändahl,1,L,4.69,414,vald,2642,8821,Götene,59
"29,95",J,17978,Götene,2,Monica Holm,2,L,4.69,414,vald,2642,8821,Götene,56
"29,95",,17979,Götene,2,Lars Holmberg,1,L,4.69,414,ersättare,2642,8821,Götene,70
"29,95",,17980,Götene,2,Charlotta Karlsdotter,2,L,4.69,414,ersättare,2642,8821,Götene,62
"29,95",P,274383,Götene,3,Isabella Carlén,1,KD,6.84,603,vald,2642,8821,Götene,47
"29,95",J,274384,Götene,3,Arnold Cedving,2,KD,6.84,603,vald,2642,8821,Götene,72
"29,95",J,274385,Götene,3,Hanna Bertilsson,3,KD,6.84,603,vald,2642,8821,Götene,42
"29,95",,274386,Götene,3,Ronny Gunnarsson,1,KD,6.84,603,ersättare,2642,8821,Götene,67
"29,95",,274387,Götene,3,Kristian Ribberheim,2,KD,6.84,603,ersättare,2642,8821,Götene,57
"29,95",P,35240,Götene,11,Åsa Karlsson,1,S,26.09,2301,vald,2642,8821,Götene,56
"29,95",J,35241,Götene,11,Björn Cavalli Björkman,2,S,26.09,2301,vald,2642,8821,Götene,66
"29,95",J,35242,Götene,11,Ulrika Karlsson,3,S,26.09,2301,vald,2642,8821,Götene,49
"29,95",J,35243,Götene,11,Samuel Lundell,4,S,26.09,2301,vald,2642,8821,Götene,18
"29,95",J,35244,Götene,11,Anna Widell,5,S,26.09,2301,vald,2642,8821,Götene,39
"29,95",J,35245,Götene,11,Conny Petersson,6,S,26.09,2301,vald,2642,8821,Götene,61
"29,95",J,35246,Götene,11,Ann-Charlotte Granander,7,S,26.09,2301,vald,2642,8821,Götene,62
"29,95",J,35247,Götene,11,Kent Selmosson,8,S,26.09,2301,vald,2642,8821,Götene,69
"29,95",J,35248,Götene,11,Maritha Hellqvist,9,S,26.09,2301,vald,2642,8821,Götene,70
"29,95",J,35249,Götene,11,Åke Fransson,10,S,26.09,2301,vald,2642,8821,Götene,61
"29,95",J,35250,Götene,11,Ulrika Durk,11,S,26.09,2301,vald,2642,8821,Götene,57
"29,95",,35251,Götene,11,Linus Karlsson,1,S,26.09,2301,ersättare,2642,8821,Götene,27
"29,95",,35252,Götene,11,Margareta Holmberg,2,S,26.09,2301,ersättare,2642,8821,Götene,66
"29,95",,35253,Götene,11,Tobias Davidsson,3,S,26.09,2301,ersättare,2642,8821,Götene,33
"29,95",,35254,Götene,11,Susanne Löfgren Frost,4,S,26.09,2301,ersättare,2642,8821,Götene,57
"29,95",,35255,Götene,11,Mats Larsson,5,S,26.09,2301,ersättare,2642,8821,Götene,63
"29,95",,35256,Götene,11,Gun Gustafsson,6,S,26.09,2301,ersättare,2642,8821,Götene,62
"29,95",P,84182,Götene,3,Evalena Öman,1,V,6.68,589,vald,2642,8821,Götene,52
"29,95",J,89641,Götene,3,Magnus Ekblad,2,V,6.68,589,vald,2642,8821,Götene,56
"29,95",J,89642,Götene,3,Sofia Ohlin,3,V,6.68,589,vald,2642,8821,Götene,29
"29,95",,89643,Götene,3,Roger Karlén,1,V,6.68,589,ersättare,2642,8821,Götene,66
"29,95",,89644,Götene,3,Yvonne Andersson,2,V,6.68,589,ersättare,2642,8821,Götene,60
"29,95",J,238732,Götene,1,Magnus Fredricson,1,MP,3.5,309,vald,2642,8821,Götene,51
"29,95",,148028,Götene,1,Kirsten Callander Junker,1,MP,3.5,309,ersättare,2642,8821,Götene,66
"29,95",,66244,Götene,1,Helene Havsöga,2,MP,3.5,309,ersättare,2642,8821,Götene,38
"29,95",P,66214,Götene,5,Helene Granbom Angerheim,1,SD,11.35,1001,vald,2642,8821,Götene,56
"29,95",P,66215,Götene,5,Jimmy Friberg,2,SD,11.35,1001,vald,2642,8821,Götene,51
"29,95",J,66216,Götene,5,Anne Andersson,3,SD,11.35,1001,vald,2642,8821,Götene,60
"29,95",J,66217,Götene,5,Stefan Fagerlund,4,SD,11.35,1001,vald,2642,8821,Götene,51
"29,95",J,66219,Götene,5,Annika Fagerlund,5,SD,11.35,1001,vald,2642,8821,Götene,50
"29,95",,496308,Götene,5,Hampus Fagerlund,1,SD,11.35,1001,ersättare,2642,8821,Götene,20
"29,95",,496309,Götene,5,Agneta Johansson,2,SD,11.35,1001,ersättare,2642,8821,Götene,74
"29,95",,126716,Götene,5,Peder Evhage,3,SD,11.35,1001,ersättare,2642,8821,Götene,72
"29,95",P,2911,Götene,5,Anders Månsson,1,GÖF,11.79,1040,vald,2642,8821,Götene,56
"29,95",P,415096,Götene,5,Johan Månsson,2,GÖF,11.79,1040,vald,2642,8821,Götene,26
"29,95",J,415095,Götene,5,Clemens Nordentoft,3,GÖF,11.79,1040,vald,2642,8821,Götene,56
"29,95",J,415097,Götene,5,Håkan Ernklev,4,GÖF,11.79,1040,vald,2642,8821,Götene,59
"29,95",J,415099,Götene,5,Lars Jansson,5,GÖF,11.79,1040,vald,2642,8821,Götene,67
"29,95",,415100,Götene,5,Bengt Karlsson,1,GÖF,11.79,1040,ersättare,2642,8821,Götene,65
"29,95",,415101,Götene,5,Ylva Werjefelt,2,GÖF,11.79,1040,ersättare,2642,8821,Götene,44
"29,95",,415102,Götene,5,Karin Ernklev,3,GÖF,11.79,1040,ersättare,2642,8821,Götene,53
"25,23",P,56788,Kävlinge,15,Pia Almström,1,M,31.34,6405,vald,5155,20435,Kävlinge,63
"25,23",P,56787,Kävlinge,15,Boriana Åberg,2,M,31.34,6405,vald,5155,20435,Kävlinge,49
"25,23",P,56789,Kävlinge,15,Johan Ericsson,3,M,31.34,6405,vald,5155,20435,Kävlinge,50
"25,23",J,56790,Kävlinge,15,Annsofie Thuresson,4,M,31.34,6405,vald,5155,20435,Kävlinge,45
"25,23",J,56791,Kävlinge,15,Thomas Lövskog,5,M,31.34,6405,vald,5155,20435,Kävlinge,50
"25,23",J,56792,Kävlinge,15,Christian Lindblom,6,M,31.34,6405,vald,5155,20435,Kävlinge,46
"25,23",J,56793,Kävlinge,15,Anders Lindvall,7,M,31.34,6405,vald,5155,20435,Kävlinge,57
"25,23",J,56794,Kävlinge,15,Ulf Nordström,8,M,31.34,6405,vald,5155,20435,Kävlinge,73
"25,23",J,56795,Kävlinge,15,Erik Åberg,9,M,31.34,6405,vald,5155,20435,Kävlinge,20
"25,23",J,56796,Kävlinge,15,Patrik Bengtsson,10,M,31.34,6405,vald,5155,20435,Kävlinge,43
"25,23",J,56797,Kävlinge,15,Alexandra Wallin,11,M,31.34,6405,vald,5155,20435,Kävlinge,18
"25,23",J,56798,Kävlinge,15,Julia Stala,12,M,31.34,6405,vald,5155,20435,Kävlinge,30
"25,23",J,56799,Kävlinge,15,Ulla Nordström,13,M,31.34,6405,vald,5155,20435,Kävlinge,73
"25,23",J,56800,Kävlinge,15,Mikael Elmvik,14,M,31.34,6405,vald,5155,20435,Kävlinge,42
"25,23",J,56801,Kävlinge,15,Kjell-Arne Ohlsson,15,M,31.34,6405,vald,5155,20435,Kävlinge,66
"25,23",,56802,Kävlinge,15,Catharina Thott,1,M,31.34,6405,ersättare,5155,20435,Kävlinge,73
"25,23",,56803,Kävlinge,15,Johan Westin,2,M,31.34,6405,ersättare,5155,20435,Kävlinge,25
"25,23",,56804,Kävlinge,15,Maria Karlberg,3,M,31.34,6405,ersättare,5155,20435,Kävlinge,45
"25,23",,56805,Kävlinge,15,Margreth Holmström,4,M,31.34,6405,ersättare,5155,20435,Kävlinge,72
"25,23",,56806,Kävlinge,15,Anna Elmvik,5,M,31.34,6405,ersättare,5155,20435,Kävlinge,41
"25,23",,56807,Kävlinge,15,Gunnar Wiederhielm,6,M,31.34,6405,ersättare,5155,20435,Kävlinge,63
"25,23",,56808,Kävlinge,15,Josefin Hylander,7,M,31.34,6405,ersättare,5155,20435,Kävlinge,43
"25,23",,56809,Kävlinge,15,Navid Ghannad,8,M,31.34,6405,ersättare,5155,20435,Kävlinge,43
"25,23",P,8531,Kävlinge,4,Stina Larsson,1,C,7.09,1448,vald,5155,20435,Kävlinge,41
"25,23",J,39192,Kävlinge,4,Johanna Laurell,2,C,7.09,1448,vald,5155,20435,Kävlinge,38
"25,23",J,39186,Kävlinge,4,Lennart Hansson,3,C,7.09,1448,vald,5155,20435,Kävlinge,51
"25,23",J,49840,Kävlinge,4,Martin Båfält,4,C,7.09,1448,vald,5155,20435,Kävlinge,46
"25,23",,37086,Kävlinge,4,Helen Thyter,1,C,7.09,1448,ersättare,5155,20435,Kävlinge,40
"25,23",,49842,Kävlinge,4,Emma Adler,2,C,7.09,1448,ersättare,5155,20435,Kävlinge,18
"25,23",P,38839,Kävlinge,4,Camilla Mårtensen,1,L,8.74,1786,vald,5155,20435,Kävlinge,48
